r           d          f
49.0244    0.0005     -5.23744790
49.0244    0.0005     -5.23744790
49.0253    0.0003     -5.23756193
49.0253    0.0003     -5.23756193
49.0802    0.0005     -5.23923244
49.0802    0.0005     -5.23923244
49.1089    0.0005     -5.24009282
49.1089    0.0005     -5.24009282
49.1197    0.0005     -5.24043233
49.1197    0.0005     -5.24043233
49.1226    0.0006     -5.24051545
49.1226    0.0006     -5.24051545
49.1302    0.0005     -5.24077871
49.1302    0.0005     -5.24077871
49.1585    0.0006     -5.24164071
49.1585    0.0006     -5.24164071
49.1708    0.0004     -5.24209792
49.1708    0.0004     -5.24209792
49.1942    0.0003     -5.24287136
49.1942    0.0003     -5.24287136
49.2018    0.0006     -5.24299592
49.2018    0.0006     -5.24299592
49.2339    0.0005     -5.24401066
49.2339    0.0005     -5.24401066
49.2836    0.0005     -5.24559211
49.2836    0.0005     -5.24559211
49.2901    0.0006     -5.24575825
49.2901    0.0006     -5.24575825
49.3041    0.0005     -5.24621377
49.3041    0.0005     -5.24621377
49.3045    0.0002     -5.24634583
49.3045    0.0002     -5.24634583
49.3310    0.0005     -5.24704088
49.3310    0.0005     -5.24704088
49.3319    0.0003     -5.24716166
49.3319    0.0003     -5.24716166
49.3503    0.0004     -5.24771162
49.3503    0.0004     -5.24771162
49.3521    0.0005     -5.24771558
49.3521    0.0005     -5.24771558
49.3665    0.0003     -5.24827183
49.3665    0.0003     -5.24827183
49.3975    0.0006     -5.24910974
49.3975    0.0006     -5.24910974
49.4509    0.0005     -5.25078856
49.4509    0.0005     -5.25078856
49.5008    0.0005     -5.25234560
49.5008    0.0005     -5.25234560
49.5364    0.0005     -5.25347120
49.5364    0.0005     -5.25347120
49.5525    0.0004     -5.25401834
49.5525    0.0004     -5.25401834
49.5982    0.0006     -5.25535924
49.5982    0.0006     -5.25535924
49.6022    0.0003     -5.25560261
49.6022    0.0003     -5.25560261
49.6590    0.0005     -5.25725647
49.6590    0.0005     -5.25725647
49.6600    0.0003     -5.25738353
49.6600    0.0003     -5.25738353
49.6950    0.0006     -5.25836792
49.6950    0.0006     -5.25836792
49.7030    0.0005     -5.25861700
49.7030    0.0005     -5.25861700
49.7200    0.0005     -5.25915962
49.7200    0.0005     -5.25915962
49.7693    0.0005     -5.26069260
49.7693    0.0005     -5.26069260
49.7772    0.0004     -5.26100317
49.7772    0.0004     -5.26100317
49.7828    0.0005     -5.26109697
49.7828    0.0005     -5.26109697
49.8311    0.0005     -5.26259885
49.8311    0.0005     -5.26259885
49.8366    0.0005     -5.26276312
49.8366    0.0005     -5.26276312
49.8379    0.0005     -5.26282900
49.8379    0.0005     -5.26282900
49.8519    0.0002     -5.26336378
49.8519    0.0002     -5.26336378
49.8647    0.0004     -5.26367962
49.8647    0.0004     -5.26367962
49.9615    0.0005     -5.26663982
49.9615    0.0005     -5.26663982
49.9814    0.0005     -5.26725267
49.9814    0.0005     -5.26725267
49.9923    0.0005     -5.26757950
49.9923    0.0005     -5.26757950
